0.090000 -2.588389 1.560365
0.165417 -2.525522 1.361547
0.240833 -2.440250 1.101587
0.316250 -2.344799 0.825884
0.391667 -2.247701 0.564932
0.467083 -2.153348 0.333508
0.542500 -2.063442 0.136114
0.617917 -1.978550 -0.027999
0.693333 -1.898935 -0.162099
0.768750 -1.824756 -0.270611
0.844167 -1.756017 -0.358204
0.919583 -1.692543 -0.429105
0.995000 -1.634039 -0.486714
1.070417 -1.580183 -0.533541
1.145833 -1.530695 -0.571363
1.221250 -1.485355 -0.601451
1.296667 -1.443985 -0.624775
1.372083 -1.406423 -0.642141
1.447500 -1.372501 -0.654270
1.522917 -1.342026 -0.661830
1.598333 -1.314776 -0.665453
1.673750 -1.290505 -0.665734
1.749167 -1.268946 -0.663229
1.824583 -1.249820 -0.658449
1.900000 -1.232853 -0.651858
