0.000000 -9.811139 -8.789734 -6.726124 -3.139935
0.444444 -10.087369 -9.344280 -8.491096 -5.978724
0.888889 -10.954753 -10.236681 -9.347828 -8.796744
1.333333 -12.467627 -11.686859 -11.313450 -9.302607
1.777778 -14.720748 -13.946635 -12.311212 -9.226484
2.222222 -17.482827 -15.816775 -13.199914 -9.140101
2.666667 -20.310344 -17.637930 -14.076356 -9.049523
3.111111 -23.150680 -19.452247 -14.948962 -8.956802
3.555556 -25.995540 -21.264896 -15.819957 -8.862835
4.000000 -28.842504 -23.077028 -16.690153 -8.768080
