0.000000 -1.922811 0.186394
0.040816 -1.927724 0.113102
0.081633 -1.932693 0.039866
0.122449 -1.937726 -0.033307
0.163265 -1.942829 -0.106409
0.204082 -1.948010 -0.179433
0.244898 -1.953279 -0.252369
0.285714 -1.958646 -0.325207
0.326531 -1.964124 -0.397934
0.367347 -1.969729 -0.470534
0.408163 -1.975478 -0.542991
0.448980 -1.981391 -0.615282
0.489796 -1.987495 -0.687383
0.530612 -1.993820 -0.759264
0.571429 -2.000403 -0.830886
0.612245 -2.007289 -0.902205
0.653061 -2.014535 -0.973164
0.693878 -2.022211 -1.043693
0.734694 -2.030406 -1.113704
0.775510 -2.039231 -1.183084
0.816327 -2.048831 -1.251689
0.857143 -2.059392 -1.319333
0.897959 -2.071152 -1.385778
0.938776 -2.084423 -1.450712
0.979592 -2.099605 -1.513735
1.020408 -2.117204 -1.574342
1.061224 -2.137836 -1.631915
1.102041 -2.162208 -1.685748
1.142857 -2.191046 -1.735115
1.183673 -2.224969 -1.779397
1.224490 -2.264331 -1.818240
1.265306 -2.309114 -1.851663
1.306122 -2.358931 -1.880050
1.346939 -2.413149 -1.904038
1.387755 -2.471037 -1.924354
1.428571 -2.531897 -1.941700
1.469388 -2.595120 -1.956682
1.510204 -2.660212 -1.969795
1.551020 -2.726782 -1.981430
1.591837 -2.794527 -1.991891
1.632653 -2.863212 -2.001410
1.673469 -2.932657 -2.010171
1.714286 -3.002721 -2.018312
1.755102 -3.073294 -2.025944
1.795918 -3.144290 -2.033153
1.836735 -3.215640 -2.040009
1.877551 -3.287288 -2.046565
1.918367 -3.359191 -2.052868
1.959184 -3.431311 -2.058952
2.000000 -3.503620 -2.064849
