0.000000 -5.623704 -3.471818 0.004071
0.444444 -6.036841 -4.776608 -2.210199
0.888889 -6.549332 -5.987638 -4.418874
1.333333 -7.601061 -6.728138 -6.558839
1.777778 -9.079936 -8.642073 -7.098225
2.222222 -11.154723 -10.095746 -7.501961
2.666667 -13.351843 -11.435579 -7.897203
3.111111 -15.562895 -12.764577 -8.289351
3.555556 -17.777910 -14.091091 -8.680016
4.000000 -19.994586 -15.416770 -9.069857
