0.080000 4.020365 5.923547 6.235445 8.194221
0.089825 3.302731 5.193521 5.505625 7.451949
0.099649 2.728353 4.605514 4.917846 6.850476
0.109474 2.258796 4.121152 4.433736 6.351490
0.119298 1.868279 3.714718 4.027576 5.929335
0.129123 1.538858 3.368331 3.681486 5.566198
0.138947 1.257653 3.069183 3.382658 5.249338
0.148772 1.015181 2.807859 3.121676 4.969411
0.158596 0.804299 2.577289 2.891469 4.719417
0.168421 0.619525 2.372061 2.686626 4.494018
0.178246 0.456577 2.187966 2.502938 4.289075
0.188070 0.312063 2.021683 2.337082 4.101338
0.197895 0.183260 1.870558 2.186405 3.928223
0.207719 0.067952 1.732444 2.048759 3.767653
0.217544 -0.035677 1.605591 1.922394 3.617941
0.227368 -0.129136 1.488553 1.805864 3.477707
0.237193 -0.213688 1.380131 1.697969 3.345812
0.247018 -0.290395 1.279318 1.597702 3.221310
0.256842 -0.360162 1.185267 1.504216 3.103405
0.266667 -0.423761 1.097257 1.416788 2.991431
0.276491 -0.481858 1.014672 1.334803 2.884820
0.286316 -0.535027 0.936981 1.257730 2.783087
0.296140 -0.583769 0.863728 1.185111 2.685816
0.305965 -0.628521 0.794514 1.116549 2.592649
0.315789 -0.669665 0.728992 1.051694 2.503273
0.325614 -0.707540 0.666856 0.990241 2.417414
0.335439 -0.742444 0.607837 0.931921 2.334834
0.345263 -0.774642 0.551698 0.876495 2.255321
0.355088 -0.804369 0.498226 0.823752 2.178685
0.364912 -0.831835 0.447233 0.773501 2.104759
0.374737 -0.857230 0.398548 0.725572 2.033391
0.384561 -0.880721 0.352020 0.679814 1.964446
0.394386 -0.902460 0.307510 0.636088 1.897800
0.404211 -0.922585 0.264895 0.594268 1.833340
0.414035 -0.941220 0.224061 0.554243 1.770963
0.423860 -0.958475 0.184905 0.515908 1.710575
0.433684 -0.974454 0.147333 0.479168 1.652089
0.443509 -0.989249 0.111259 0.443938 1.595425
0.453333 -1.002944 0.076603 0.410137 1.540507
0.463158 -1.015615 0.043292 0.377692 1.487266
0.472982 -1.027335 0.011258 0.346535 1.435637
0.482807 -1.038166 -0.019560 0.316604 1.385559
0.492632 -1.048169 -0.049221 0.287840 1.336976
0.502456 -1.057397 -0.077779 0.260189 1.289832
0.512281 -1.065902 -0.105284 0.233601 1.244078
0.522105 -1.073730 -0.131784 0.208027 1.199665
0.531930 -1.080924 -0.157321 0.183424 1.156548
0.541754 -1.087523 -0.181939 0.159751 1.114683
0.551579 -1.093565 -0.205675 0.136968 1.074030
0.561404 -1.099084 -0.228567 0.115037 1.034548
0.571228 -1.104112 -0.250649 0.093925 0.996200
0.581053 -1.108679 -0.271953 0.073599 0.958951
0.590877 -1.112812 -0.292512 0.054026 0.922764
0.600702 -1.116539 -0.312354 0.035178 0.887607
0.610526 -1.119883 -0.331508 0.017026 0.853448
0.620351 -1.122868 -0.350001 -0.000457 0.820255
0.630175 -1.125514 -0.367857 -0.017296 0.787999
0.640000 -1.127842 -0.385103 -0.033516 0.756650
0.649825 -1.129871 -0.401760 -0.049141 0.726182
0.659649 -1.131619 -0.417851 -0.064193 0.696565
0.669474 -1.133102 -0.433399 -0.078694 0.667775
0.679298 -1.134337 -0.448422 -0.092664 0.639784
0.689123 -1.135337 -0.462942 -0.106123 0.612569
0.698947 -1.136118 -0.476977 -0.119091 0.586106
0.708772 -1.136693 -0.490546 -0.131585 0.560370
0.718596 -1.137073 -0.503665 -0.143623 0.535339
0.728421 -1.137270 -0.516353 -0.155223 0.510991
0.738246 -1.137296 -0.528625 -0.166400 0.487304
0.748070 -1.137162 -0.540496 -0.177170 0.464258
0.757895 -1.136876 -0.551982 -0.187548 0.441832
0.767719 -1.136448 -0.563098 -0.197550 0.420005
0.777544 -1.135887 -0.573856 -0.207188 0.398760
