0.000000 -2.019043 0.001804
0.040816 -2.018659 -0.079518
0.081633 -2.018311 -0.160804
0.122449 -2.018005 -0.242049
0.163265 -2.017745 -0.323247
0.204082 -2.017540 -0.404391
0.244898 -2.017397 -0.485472
0.285714 -2.017328 -0.566480
0.326531 -2.017345 -0.647401
0.367347 -2.017465 -0.728220
0.408163 -2.017708 -0.808915
0.448980 -2.018100 -0.889461
0.489796 -2.018677 -0.969823
0.530612 -2.019482 -1.049956
0.571429 -2.020578 -1.129799
0.612245 -2.022049 -1.209267
0.653061 -2.024014 -1.288240
0.693878 -2.026646 -1.366546
0.734694 -2.030203 -1.443927
0.775510 -2.035084 -1.519985
0.816327 -2.041921 -1.594086
0.857143 -2.051738 -1.665208
0.897959 -2.066180 -1.731704
0.938776 -2.087705 -1.791118
0.979592 -2.119230 -1.840531
1.020408 -2.162655 -1.878045
1.061224 -2.217306 -1.904332
1.102041 -2.280539 -1.922038
1.142857 -2.349551 -1.933964
1.183673 -2.422291 -1.942163
1.224490 -2.497448 -1.947944
1.265306 -2.574214 -1.952117
1.306122 -2.652087 -1.955182
1.346939 -2.730745 -1.957462
1.387755 -2.809978 -1.959168
1.428571 -2.889642 -1.960443
1.469388 -2.969635 -1.961388
1.510204 -3.049886 -1.962075
1.551020 -3.130343 -1.962556
1.591837 -3.210966 -1.962872
1.632653 -3.291725 -1.963052
1.673469 -3.372596 -1.963119
1.714286 -3.453561 -1.963092
1.755102 -3.534606 -1.962986
1.795918 -3.615719 -1.962811
1.836735 -3.696890 -1.962578
1.877551 -3.778112 -1.962295
1.918367 -3.859378 -1.961968
1.959184 -3.940682 -1.961602
2.000000 -4.022021 -1.961202
