0.565657 -6.157956 -5.130178 -4.850420 -4.099239 -3.654628 -2.892110 -2.812131 -2.586848 -2.095410 -1.775444 -1.651489 -1.396704 -0.889726 -0.619425 -0.562795 -0.306388 0.327031 0.572725 0.597686 0.866567 1.424662 1.692932 1.790331 2.053932 2.577054 2.841287 2.894775 3.704058 4.038309 4.893224 5.167965 6.038352
0.606061 -6.200643 -5.241247 -4.818028 -4.148580 -3.765459 -3.012937 -2.853001 -2.628265 -2.140517 -1.763315 -1.658961 -1.355277 -0.850089 -0.660081 -0.602821 -0.186886 0.209195 0.612885 0.636547 0.825285 1.384938 1.671679 1.811531 2.095345 2.617015 2.854823 3.042906 3.824641 4.078738 4.853308 5.288826 6.078446
0.646465 -6.244736 -5.353939 -4.782699 -4.202521 -3.871878 -3.213890 -2.813737 -2.669821 -2.189693 -1.871068 -1.546626 -1.309514 -0.810318 -0.701569 -0.642900 -0.067500 0.091400 0.653089 0.676341 0.783453 1.345031 1.553650 1.927608 2.139296 2.657065 2.814826 3.244570 3.944842 4.119608 4.813319 5.409689 6.118623
0.686869 -6.290429 -5.466416 -4.746079 -4.263443 -3.971467 -3.414859 -2.774356 -2.711726 -2.244986 -1.973206 -1.440763 -1.256484 -0.770430 -0.743918 -0.682999 -0.026526 0.052218 0.693310 0.716815 0.740951 1.304834 1.436225 2.038664 2.188536 2.697214 2.774794 3.446265 4.063700 4.161871 4.773279 5.530526 6.158885
0.727273 -6.338008 -5.577843 -4.708727 -4.334255 -4.061290 -3.615801 -2.754155 -2.734885 -2.309456 -2.066102 -1.348463 -1.189526 -0.787290 -0.730426 -0.723105 -0.142971 0.170804 0.697586 0.733539 0.757981 1.263548 1.320554 2.135932 2.251670 2.734735 2.737472 3.647984 4.171957 4.214779 4.733200 5.651317 6.199244
0.767677 -6.387870 -5.687578 -4.670892 -4.416941 -4.139340 -3.816692 -2.797355 -2.695345 -2.385856 -2.146621 -1.275800 -1.102736 -0.831973 -0.763212 -0.690291 -0.258500 0.288964 0.653056 0.773769 0.799987 1.197577 1.230602 2.207850 2.340179 2.694654 2.777863 3.849723 4.231779 4.316158 4.693090 5.772026 6.239724
0.808081 -6.440550 -5.794963 -4.632713 -4.510928 -4.206177 -4.017512 -2.841729 -2.655754 -2.473987 -2.214480 -1.218909 -1.000114 -0.878431 -0.803315 -0.649979 -0.372419 0.406159 0.606875 0.813998 0.843140 1.086502 1.187313 2.261059 2.447338 2.654556 2.818439 4.051480 4.274762 4.434409 4.652954 5.892599 6.280377
0.848485 -6.496733 -5.899241 -4.613583 -4.594278 -4.264422 -4.218236 -2.887992 -2.616126 -2.570230 -2.272531 -1.170194 -0.927401 -0.889431 -0.843409 -0.609379 -0.483947 0.521761 0.558262 0.854222 0.888026 0.975095 1.146725 2.307006 2.561566 2.614447 2.859313 4.253252 4.315917 4.554515 4.612796 6.012920 6.321311
0.888889 -6.557256 -5.999534 -4.722067 -4.555701 -4.418789 -4.316902 -2.937475 -2.669752 -2.576473 -2.324239 -1.125302 -0.980033 -0.883491 -0.775377 -0.591909 -0.568205 0.505958 0.634626 0.867049 0.894440 0.935761 1.106435 2.350209 2.574330 2.678052 2.900758 4.356612 4.455036 4.572621 4.675107 6.132722 6.362791
0.929293 -6.623047 -6.094896 -4.834296 -4.619620 -4.516549 -4.365694 -2.992673 -2.767534 -2.536807 -2.372099 -1.082325 -1.038049 -0.923558 -0.694565 -0.660858 -0.525499 0.448007 0.742549 0.764565 0.934652 0.988531 1.066218 2.392190 2.534209 2.794418 2.943619 4.397131 4.532430 4.656833 4.795896 6.251198 6.405621
0.969697 -6.694985 -6.184439 -4.948944 -4.819854 -4.477701 -4.412117 -3.057723 -2.857918 -2.497138 -2.417610 -1.103712 -1.040403 -0.963606 -0.789635 -0.551578 -0.476456 0.381772 0.670362 0.841537 0.974859 1.026023 1.050313 2.433546 2.494088 2.906248 2.991704 4.437570 4.492227 4.858639 4.916786 6.364795 6.453351
1.010101 -6.773699 -6.267547 -5.065198 -5.020007 -4.456979 -4.438632 -3.136888 -2.935755 -2.461638 -2.457478 -1.179220 -1.003632 -0.999119 -0.874909 -0.471239 -0.397833 0.304765 0.586976 0.926472 0.985831 1.015059 1.126211 2.453970 2.474547 2.993715 3.064563 4.452013 4.477967 5.037736 5.060455 6.454692 6.524801
1.050505 -6.859367 -6.344064 -5.219942 -5.182553 -4.500780 -4.399453 -3.230352 -3.000340 -2.504693 -2.417838 -1.265466 -1.043631 -0.958253 -0.949480 -0.421657 -0.288084 0.216298 0.515146 0.945636 0.995641 1.055255 1.217925 2.413862 2.515330 3.047063 3.171806 4.411791 4.518341 5.158724 5.262278 6.509065 6.631792
1.090909 -6.951665 -6.414360 -5.419589 -5.300689 -4.543836 -4.360188 -3.334061 -3.055403 -2.547084 -2.378231 -1.361356 -1.083601 -1.014430 -0.917689 -0.379025 -0.171219 0.118109 0.453216 0.905435 1.052974 1.095446 1.321514 2.373766 2.555974 3.091067 3.288574 4.371562 4.558704 5.279740 5.464109 6.553292 6.748945
1.131313 -7.049879 -6.479226 -5.618855 -5.419395 -4.586356 -4.320855 -3.443878 -3.104877 -2.589005 -2.338670 -1.464617 -1.123540 -1.072015 -0.877362 -0.338180 -0.052900 0.013318 0.398498 0.865227 1.103403 1.135634 1.432032 2.333691 2.596522 3.132967 3.407578 4.331328 4.599059 5.400775 5.665945 6.595281 6.868352
1.171717 -7.153123 -6.539683 -5.817595 -5.538528 -4.628478 -4.281466 -3.557238 -3.151190 -2.630584 -2.299174 -1.573006 -1.163448 -1.124460 -0.837246 -0.298320 -0.096988 0.067236 0.348712 0.825014 1.150047 1.175818 1.546347 2.293644 2.637004 3.174140 3.527408 4.291090 4.639412 5.521826 5.867787 6.636508 6.988535
1.212121 -7.260525 -6.596849 -6.015550 -5.657988 -4.670301 -4.242034 -3.672739 -3.195650 -2.671906 -2.259764 -1.684844 -1.203330 -1.173413 -0.797351 -0.261570 -0.206768 0.186515 0.302620 0.784795 1.194538 1.215998 1.662810 2.253639 2.677437 3.214988 3.647639 4.250850 4.679764 5.642889 6.069633 6.677395 7.109072
1.252525 -7.371344 -6.652003 -6.212177 -5.777703 -4.711894 -4.202571 -3.789608 -3.238961 -2.713029 -2.220466 -1.799007 -1.243201 -1.219954 -0.757738 -0.327675 -0.216105 0.255454 0.309588 0.744573 1.237719 1.256176 1.780552 2.213699 2.717832 3.255666 3.768102 4.210609 4.720117 5.763963 6.271481 6.718103 7.229801
1.292929 -7.485003 -6.707187 -6.406001 -5.897623 -4.753306 -4.163089 -3.907398 -3.281521 -2.753994 -2.181317 -1.914770 -1.283099 -1.264733 -0.718635 -0.442440 -0.178376 0.214676 0.428402 0.704352 1.280044 1.296351 1.899058 2.173880 2.758198 3.296246 3.888713 4.170369 4.760470 5.885045 6.473331 6.758709 7.350648
1.333333 -7.601096 -6.768675 -6.591150 -6.017707 -4.794576 -4.123614 -4.025823 -3.323563 -2.794829 -2.142376 -2.031652 -1.323095 -1.308100 -0.681379 -0.557327 -0.140711 0.174519 0.548632 0.664148 1.321767 1.336523 2.017766 2.134489 2.798539 3.336765 4.009427 4.130132 4.800826 6.006135 6.675174 6.799255 7.471573
1.373737 -7.719370 -6.867242 -6.737094 -6.137926 -4.835732 -4.144823 -4.084044 -3.365231 -2.835553 -2.149464 -2.103583 -1.363305 -1.350184 -0.689082 -0.628329 -0.104544 0.136735 0.623760 0.669267 1.363027 1.376692 2.091745 2.140314 2.838859 3.377246 4.089899 4.130214 4.841184 6.127231 6.839686 6.877090 7.592555
1.414141 -7.839715 -7.032323 -6.814507 -6.258257 -4.876796 -4.264065 -4.044611 -3.406618 -2.876178 -2.267737 -2.065295 -1.403838 -1.390988 -0.800511 -0.596460 -0.071997 0.103334 0.583619 0.789769 1.403892 1.416860 2.053720 2.258560 2.879158 3.417701 4.049674 4.251057 4.881545 6.248333 6.880192 7.078897 7.713583
1.454545 -7.962160 -7.218923 -6.868348 -6.378682 -4.917786 -4.383613 -4.005190 -3.447778 -2.916712 -2.386517 -2.027461 -1.444698 -1.430510 -0.918458 -0.558876 -0.048822 0.080050 0.543404 0.910423 1.444374 1.457027 2.014463 2.378441 2.919437 3.458138 4.009459 4.371944 4.921908 6.369440 6.920642 7.280732 7.834651
1.494949 -8.086886 -7.408988 -6.916489 -6.499186 -4.958714 -4.503383 -3.965838 -3.488742 -2.957154 -2.505657 -1.990348 -1.485771 -1.468746 -1.037359 -0.521206 -0.046189 0.078135 0.503189 1.031140 1.484426 1.497196 1.975358 2.498613 2.959693 3.498565 3.969258 4.492866 4.962275 6.490552 6.961074 7.482554 7.955760
1.535354 -8.214248 -7.598699 -6.962389 -6.619758 -4.999592 -4.623328 -3.926603 -3.529514 -2.997501 -2.625078 -1.954325 -1.526926 -1.505533 -1.156689 -0.484184 -0.065055 0.098764 0.462983 1.151903 1.523915 1.537371 1.936660 2.618953 2.999925 3.538983 3.929075 4.613816 5.002644 6.611668 7.001494 7.684351 8.076916
1.575758 -8.344811 -7.786458 -7.007079 -6.740388 -5.040430 -4.743416 -3.887563 -3.570062 -3.037742 -2.744723 -1.920021 -1.568079 -1.540381 -1.276285 -0.448429 -0.093390 0.130368 0.422790 1.272702 1.562550 1.577556 1.898701 2.739411 3.040126 3.579397 3.888917 4.734790 5.043017 6.732788 7.041906 7.886099 8.198139
1.616162 -8.479390 -7.971014 -7.050992 -6.861069 -5.081234 -4.863621 -3.848880 -3.610275 -3.077854 -2.864549 -1.888573 -1.609191 -1.572238 -1.396067 -0.414953 -0.123515 0.166199 0.382618 1.393532 1.599679 1.617755 1.862154 2.859961 3.080289 3.619809 3.848793 4.855784 5.083392 6.853911 7.082312 8.087740 8.319485
1.656566 -8.619057 -8.151070 -7.094352 -6.981794 -5.122011 -4.983922 -3.810978 -3.649784 -3.117805 -2.984520 -1.862056 -1.650246 -1.599074 -1.515984 -0.385743 -0.151097 0.203861 0.342477 1.514386 1.633688 1.657975 1.828646 2.980583 3.120402 3.660219 3.808716 4.976795 5.123771 6.975038 7.122713 8.289101 8.441123
1.696970 -8.765040 -8.325259 -7.137295 -7.102557 -5.162767 -5.104305 -3.775623 -3.686900 -3.157539 -3.104611 -1.844009 -1.691240 -1.636001 -1.617382 -0.364734 -0.171336 0.242443 0.302382 1.635261 1.660123 1.698218 1.802639 3.101265 3.160445 3.700629 3.768705 5.097821 5.164154 7.096168 7.163110 8.489260 8.563975
1.737374 -8.918467 -8.492362 -7.223355 -7.179912 -5.224756 -5.203507 -3.757146 -3.707401 -3.224801 -3.196962 -1.838790 -1.756091 -1.732176 -1.622818 -0.357840 -0.177962 0.262337 0.281566 1.668773 1.738487 1.756154 1.794353 3.200389 3.221995 3.728792 3.741042 5.204540 5.218859 7.203505 7.217301 8.671416 8.704841
1.777778 -9.079958 -8.651695 -7.344184 -7.222267 -5.345264 -5.244235 -3.782491 -3.684517 -3.345072 -3.235917 -1.876231 -1.848156 -1.773058 -1.613640 -0.368030 -0.167860 0.222426 0.320983 1.653677 1.778780 1.809756 1.877062 3.240180 3.342766 3.689031 3.781456 5.244930 5.339908 7.243898 7.338436 8.800364 8.898923
1.818182 -9.249333 -8.803387 -7.465039 -7.264407 -5.465820 -5.284955 -3.820118 -3.650098 -3.465410 -3.274111 -1.996401 -1.869194 -1.813893 -1.592765 -0.391190 -0.145123 0.182692 0.360620 1.624538 1.819096 1.839152 1.997982 3.279720 3.463572 3.649519 3.821873 5.285324 5.460967 7.284290 7.459574 8.922604 9.099721
1.858586 -9.425680 -8.948314 -7.585919 -7.306369 -5.586417 -5.325672 -3.859588 -3.615175 -3.585801 -3.310966 -2.116582 -1.897547 -1.854684 -1.564557 -0.421615 -0.115564 0.143304 0.400404 1.589784 1.859432 1.874122 2.118912 3.318805 3.584406 3.610461 3.862295 5.325722 5.582035 7.324681 7.580714 9.044149 9.301222
1.898990 -9.607714 -9.087731 -7.706820 -7.348183 -5.707048 -5.366389 -3.899590 -3.706236 -3.582340 -3.345217 -2.236754 -1.930118 -1.895436 -1.532117 -0.455839 -0.083040 0.104691 0.440294 1.552660 1.899783 1.911426 2.239850 3.356939 3.572355 3.705265 3.902722 5.366124 5.703111 7.365071 7.701856 9.165496 9.502929
1.939394 -9.794153 -9.222896 -7.827741 -7.389871 -5.827706 -5.407110 -3.939809 -3.826705 -3.554942 -3.373854 -2.356895 -1.965151 -1.936155 -1.497202 -0.492143 -0.050727 0.068328 0.480261 1.514378 1.940149 1.949860 2.360793 3.392594 3.536727 3.826144 3.943155 5.406532 5.824194 7.405460 7.823001 9.286761 9.704723
1.979798 -9.983913 -9.354874 -7.948680 -7.431456 -5.948386 -5.447839 -3.980132 -3.947198 -3.539824 -3.390168 -2.476979 -2.001692 -1.976844 -1.460770 -0.529670 -0.027224 0.041970 0.520288 1.475457 1.980524 1.988910 2.481741 3.419467 3.509881 3.947039 3.983595 5.446946 5.945283 7.445850 7.944148 9.407986 9.906565
2.020202 -10.176159 -9.484484 -8.069635 -7.472952 -6.069082 -5.488582 -4.067707 -4.020512 -3.544888 -3.386335 -2.596976 -2.039203 -2.017506 -1.423360 -0.567963 -0.037259 0.049900 0.560362 1.436148 2.020907 2.028327 2.602690 3.418306 3.511070 4.024043 4.067949 5.487366 6.066377 7.486240 8.065296 9.529188 10.108434
2.060606 -10.370271 -9.612331 -8.190605 -7.514376 -6.189790 -5.529344 -4.188223 -4.060925 -3.567652 -3.364905 -2.716840 -2.077369 -2.058145 -1.385287 -0.606763 -0.070128 0.081160 0.600472 1.396589 2.061297 2.067980 2.723639 3.390428 3.538976 4.064501 4.188869 5.527793 6.187477 7.526630 8.186447 9.650376 10.310321
2.101010 -10.565799 -9.738853 -8.311588 -7.555741 -6.310503 -5.570131 -4.308737 -4.101359 -3.599692 -3.334377 -2.836506 -2.115995 -2.098763 -1.346750 -0.645915 -0.107850 0.117616 0.640611 1.356858 2.101692 2.107791 2.844585 3.354536 3.574896 4.104971 4.309797 5.568228 6.308581 7.567020 8.307599 9.771557 10.512222
2.141414 -10.762417 -9.864370 -8.432583 -7.597061 -6.431215 -5.610951 -4.429239 -4.141806 -3.636093 -3.299793 -2.955859 -2.154954 -2.139362 -1.307874 -0.685318 -0.146909 0.155656 0.680775 1.317004 2.142090 2.147715 2.965525 3.316338 3.613124 4.145455 4.430729 5.608674 6.429689 7.607411 8.428752 9.892732 10.714132
2.181818 -10.959883 -9.989111 -8.553590 -7.638346 -6.551919 -5.651812 -4.549718 -4.182264 -3.674848 -3.263458 -3.074598 -2.194163 -2.179944 -1.268745 -0.724906 -0.186499 0.194411 0.720958 1.277061 2.182490 2.187720 3.086455 3.277240 3.652255 4.185956 4.551663 5.649131 6.550801 7.647803 8.549908 10.013904 10.916050
2.222222 -11.158021 -10.113247 -8.674608 -7.679611 -6.672608 -5.692729 -4.670158 -4.222730 -3.715203 -3.229716 -3.189138 -2.233562 -2.220511 -1.229422 -0.764635 -0.226351 0.233566 0.761157 1.237049 2.222893 2.227786 3.207371 3.237706 3.691822 4.226478 4.672595 5.689602 6.671916 7.688196 8.671065 10.135074 11.117974
2.262626 -11.356696 -10.236905 -8.795635 -7.720870 -6.793270 -5.733715 -4.790544 -4.263204 -3.756988 -3.313540 -3.184677 -2.273109 -2.261065 -1.189947 -0.804473 -0.266351 0.272978 0.801369 1.196984 2.263297 2.267899 3.197930 3.328268 3.731632 4.267027 4.793521 5.730090 6.793033 7.728590 8.792223 10.256243 11.319903
2.303030 -11.555808 -10.360182 -8.916671 -7.762140 -6.913893 -5.774793 -4.910851 -4.303686 -3.800450 -3.429391 -3.146503 -2.312775 -2.301606 -1.150351 -0.844396 -0.306442 0.312567 0.841593 1.156878 2.303702 2.308050 3.158008 3.449137 3.771590 4.307609 4.914434 5.770601 6.914153 7.768986 8.913382 10.377412 11.521837
2.343434 -11.755279 -10.483150 -9.037715 -7.803442 -7.034459 -5.815993 -5.031049 -4.344178 -3.846372 -3.543613 -3.107491 -2.352537 -2.342137 -1.110658 -0.884386 -0.346593 0.352287 0.881825 1.116738 2.344108 2.348231 3.117991 3.569969 3.811647 4.348235 5.035328 5.811141 7.035274 7.809384 9.034543 10.498580 11.723773
2.383838 -11.955046 -10.605866 -9.158767 -7.844803 -7.154942 -5.857357 -5.151095 -4.384684 -3.896526 -3.653912 -3.068156 -2.392377 -2.382658 -1.070884 -0.924432 -0.386787 0.392105 0.922064 1.076571 2.384514 2.388436 3.077909 3.690747 3.851771 4.388919 5.156192 5.851719 7.156396 7.849784 9.155706 10.619748 11.925714
2.424242 -12.155063 -10.728375 -9.279826 -7.886266 -7.275304 -5.898949 -5.270923 -4.425208 -3.954593 -3.756475 -3.028628 -2.432282 -2.423170 -1.031045 -0.964522 -0.427012 0.432001 0.962309 1.036382 2.424921 2.428661 3.037782 3.811450 3.891943 4.429684 5.277010 5.892351 7.277518 7.890188 9.276869 10.740916 12.127657
2.464646 -12.355291 -10.850711 -9.400892 -7.927891 -7.395485 -5.940868 -5.390433 -4.465760 -4.026433 -3.845374 -2.988964 -2.472241 -2.463673 -1.004650 -0.991150 -0.467259 0.471959 0.996176 1.002558 2.465328 2.468903 2.997622 3.932039 3.932153 4.470566 5.397759 5.933059 7.398637 7.930597 9.398034 10.862085 12.329602
2.505051 -12.555697 -10.972903 -9.521964 -7.969781 -7.515385 -5.983278 -5.509462 -4.506356 -4.115556 -3.917048 -2.949200 -2.512246 -2.504170 -1.044809 -0.951209 -0.507523 0.511968 0.955954 1.042810 2.505735 2.509159 2.957438 3.972388 4.052458 4.511626 5.518398 5.973884 7.519752 7.971013 9.519199 10.983254 12.531550
2.545455 -12.756258 -11.094973 -9.643042 -8.012119 -7.634821 -6.026463 -5.627724 -4.547026 -4.218217 -3.975187 -2.909359 -2.552291 -2.544659 -1.084993 -0.911229 -0.547801 0.552019 0.915720 1.083064 2.546142 2.549427 2.917237 4.012646 4.172592 4.552974 5.638852 6.014900 7.640857 8.011442 9.640366 11.104424 12.733501
2.585859 -12.956952 -11.216940 -9.764125 -8.055269 -7.753432 -6.070962 -5.744679 -4.587837 -4.328445 -4.025682 -2.869457 -2.592369 -2.585143 -1.125200 -0.871215 -0.588090 0.592105 0.875476 1.123318 2.586548 2.589706 2.877023 4.052922 4.292217 4.594835 5.758969 6.056260 7.761943 8.051892 9.761534 11.225595 12.935453
2.626263 -13.157763 -11.338818 -9.885214 -8.100061 -7.870389 -6.117887 -5.859215 -4.628963 -4.442364 -4.072222 -2.829505 -2.632477 -2.625621 -1.165425 -0.831174 -0.628387 0.632222 0.835224 1.163572 2.626955 2.629995 2.836802 4.093212 4.410805 4.637736 5.878379 6.098332 7.882985 8.092389 9.882703 11.346766 13.137407
2.666667 -13.358674 -11.460621 -10.006307 -8.148703 -7.983484 -6.169723 -5.968847 -4.671048 -4.557498 -4.116629 -2.789514 -2.672609 -2.666093 -1.205666 -0.791108 -0.668690 0.672364 0.794966 1.203823 2.667361 2.670291 2.796576 4.133514 4.526831 4.683204 5.995944 6.142253 8.003896 8.133020 10.003873 11.467938 13.339363
2.707071 -13.559675 -11.582359 -10.127405 -8.207709 -8.086206 -6.231853 -6.068192 -4.718798 -4.668235 -4.159804 -2.749489 -2.712765 -2.706561 -1.245920 -0.751022 -0.708999 0.712529 0.754703 1.244070 2.707767 2.710594 2.756348 4.173825 4.634670 4.736861 6.106643 6.193046 8.124033 8.174428 10.125044 11.589111 13.541321
2.747475 -13.760755 -11.704039 -10.248507 -8.289374 -8.166259 -6.311722 -6.149802 -4.806145 -4.740167 -4.202217 -2.752940 -2.747025 -2.709437 -1.286186 -0.749313 -0.710919 0.714436 0.752713 1.284311 2.716122 2.748173 2.750904 4.214145 4.717857 4.815175 6.190102 6.271084 8.210958 8.249049 10.246215 11.710284 13.743280
2.787879 -13.961905 -11.825671 -10.369613 -8.393068 -8.224276 -6.409809 -6.213200 -4.921225 -4.784888 -4.244133 -2.793132 -2.787485 -2.669363 -1.326461 -0.789629 -0.670802 0.674169 0.792914 1.324545 2.675899 2.788579 2.791219 4.254471 4.773891 4.920644 6.242994 6.379692 8.252882 8.368672 10.367388 11.831458 13.945240
2.828283 -14.163118 -11.947259 -10.490723 -8.506540 -8.272505 -6.518839 -6.265660 -5.039726 -4.826552 -4.285709 -2.833340 -2.827941 -2.629269 -1.366745 -0.829947 -0.630675 0.633901 0.833131 1.364769 2.635684 2.828985 2.831540 4.294804 4.820038 5.036004 6.287393 6.496799 8.293561 8.489544 10.488562 11.952632 14.147202
2.868687 -14.364387 -12.068809 -10.611837 -8.623676 -8.317064 -6.633119 -6.312876 -5.159155 -4.867549 -4.327043 -2.873562 -2.868393 -2.589160 -1.407035 -0.870267 -0.590539 0.593635 0.873360 1.404980 2.595480 2.869390 2.871865 4.335142 4.863185 5.154365 6.329625 6.616075 8.334074 8.610584 10.609736 12.073808 14.349166
2.909091 -14.565706 -12.190326 -10.732954 -8.742404 -8.360025 -6.749978 -6.357516 -5.279025 -4.908299 -4.368200 -2.913796 -2.908843 -2.549038 -1.447331 -0.910587 -0.550399 0.553373 0.913601 1.445175 2.555290 2.909795 2.912194 4.375485 4.905160 5.273902 6.371057 6.736155 8.374534 8.731679 10.730911 12.194984 14.551130
2.949495 -14.767071 -12.311813 -10.854074 -8.861941 -8.402171 -6.868227 -6.400771 -5.399161 -4.948931 -4.409224 -2.954042 -2.949289 -2.508907 -1.487630 -0.950907 -0.510257 0.513118 0.953853 1.485348 2.515121 2.950200 2.952527 4.415832 4.946571 5.394006 6.412115 6.856613 8.414970 8.852799 10.852087 12.316161 14.753096
2.989899 -14.968477 -12.433274 -10.975198 -8.981939 -8.443850 -6.987293 -6.443212 -5.519478 -4.989498 -4.450145 -2.994298 -2.989733 -2.468769 -1.527933 -0.991226 -0.470117 0.472872 0.994114 1.525494 2.474978 2.990605 2.992864 4.456182 4.987672 5.514422 6.452967 6.977280 8.455394 8.973933 10.973263 12.437338 14.955063
3.030303 -15.169921 -12.554711 -11.096324 -9.102225 -8.485236 -7.106877 -6.485140 -5.639928 -5.030025 -4.490987 -3.034562 -3.030175 -2.428628 -1.568236 -1.031543 -0.429985 0.432641 1.034384 1.565604 2.434870 3.031009 3.033204 4.496536 5.028583 5.635030 6.493696 7.098073 8.495810 9.095077 11.094440 12.558516 15.157031
3.070707 -15.371399 -12.676128 -11.217453 -9.222702 -8.526427 -7.226807 -6.526724 -5.760479 -5.070526 -4.531764 -3.074836 -3.070614 -2.388487 -1.608539 -1.071857 -0.389866 0.392428 1.074661 1.605665 2.394810 3.071414 3.073546 4.536893 5.069372 5.755762 6.534345 7.218948 8.536223 9.216226 11.215618 12.679695 15.359000
