0.090000 3.291358 7.440112
0.126939 1.607530 5.642537
0.163878 0.702028 4.595487
0.200816 0.147649 3.879246
0.237755 -0.218279 3.338498
0.274694 -0.471613 2.903946
0.311633 -0.652674 2.540644
0.348571 -0.784917 2.229202
0.385510 -0.882894 1.957911
0.422449 -0.956079 1.719127
0.459388 -1.010869 1.507503
0.496327 -1.051727 1.319079
0.533265 -1.081855 1.150785
0.570204 -1.103610 1.000145
0.607143 -1.118773 0.865101
0.644082 -1.128720 0.743887
0.681020 -1.134529 0.634958
0.717959 -1.137054 0.536942
0.754898 -1.136978 0.448608
0.791837 -1.134850 0.368853
0.828776 -1.131105 0.296694
0.865714 -1.126096 0.231262
0.902653 -1.120102 0.171794
0.939592 -1.113352 0.117632
0.976531 -1.106029 0.068210
1.013469 -1.098287 0.023044
1.050408 -1.090252 -0.018275
1.087347 -1.082033 -0.056096
1.124286 -1.073724 -0.090716
1.161224 -1.065405 -0.122390
1.198163 -1.057149 -0.151342
1.235102 -1.049016 -0.177768
1.272041 -1.041061 -0.201845
1.308980 -1.033330 -0.223731
1.345918 -1.025862 -0.243573
1.382857 -1.018689 -0.261509
1.419796 -1.011837 -0.277666
1.456735 -1.005326 -0.292165
1.493673 -0.999168 -0.305121
1.530612 -0.993372 -0.316640
1.567551 -0.987942 -0.326828
1.604490 -0.982876 -0.335783
1.641429 -0.978171 -0.343598
1.678367 -0.973817 -0.350362
1.715306 -0.969805 -0.356161
1.752245 -0.966120 -0.361075
1.789184 -0.962748 -0.365181
1.826122 -0.959672 -0.368549
1.863061 -0.956875 -0.371249
1.900000 -0.954339 -0.373344
