0.100000 -5.460389 -0.400000 5.860389
0.300000 -5.088585 -1.200000 6.288585
0.500000 -4.744563 -2.000000 6.744563
0.700000 -4.427521 -2.800000 7.227521
0.900000 -4.136329 -3.600000 7.736329
1.100000 -4.400000 -3.869596 8.269596
1.300000 -5.200000 -3.625753 8.825753
1.500000 -6.000000 -3.403124 9.403124
1.700000 -6.800000 -3.200000 10.000000
1.900000 -7.600000 -3.014690 10.614690
