0.000000 -5.623537 -3.470349 0.010169
0.666667 -6.264104 -5.409909 -3.313660
1.333333 -7.601055 -6.721706 -6.568869
2.000000 -10.079714 -9.411405 -7.304468
2.666667 -13.358195 -11.441304 -7.900044
3.333333 -16.680405 -13.434978 -8.488117
4.000000 -20.008600 -15.425185 -9.073673
4.666667 -23.338728 -17.414605 -9.658080
5.333333 -26.669720 -19.403782 -10.241868
6.000000 -30.001173 -21.392871 -10.825284
