0.090000 -2.588389 1.560365
0.126939 -2.561230 1.473778
0.163878 -2.527074 1.366386
0.200816 -2.487481 1.244115
0.237755 -2.444003 1.112774
0.274694 -2.398039 0.977521
0.311633 -2.350755 0.842564
0.348571 -2.303048 0.711071
0.385510 -2.255561 0.585244
0.422449 -2.208720 0.466486
0.459388 -2.162787 0.355585
0.496327 -2.117915 0.252891
0.533265 -2.074189 0.158451
0.570204 -2.031658 0.072097
0.607143 -1.990359 -0.006485
0.644082 -1.950320 -0.077713
0.681020 -1.911564 -0.142077
0.717959 -1.874111 -0.200115
0.754898 -1.837970 -0.252384
0.791837 -1.803140 -0.299438
0.828776 -1.769610 -0.341811
0.865714 -1.737356 -0.379999
0.902653 -1.706349 -0.414452
0.939592 -1.676551 -0.445567
0.976531 -1.647925 -0.473685
1.013469 -1.620431 -0.499100
1.050408 -1.594035 -0.522057
1.087347 -1.568702 -0.542764
1.124286 -1.544403 -0.561394
1.161224 -1.521112 -0.578096
1.198163 -1.498806 -0.592999
1.235102 -1.477464 -0.606217
1.272041 -1.457067 -0.617851
1.308980 -1.437597 -0.627997
1.345918 -1.419034 -0.636745
1.382857 -1.401359 -0.644179
1.419796 -1.384551 -0.650380
1.456735 -1.368588 -0.655428
1.493673 -1.353447 -0.659400
1.530612 -1.339101 -0.662370
1.567551 -1.325524 -0.664411
1.604490 -1.312687 -0.665593
1.641429 -1.300559 -0.665986
1.678367 -1.289110 -0.665655
1.715306 -1.278308 -0.664664
1.752245 -1.268119 -0.663075
1.789184 -1.258512 -0.660945
1.826122 -1.249454 -0.658331
1.863061 -1.240911 -0.655285
1.900000 -1.232853 -0.651858
