0.090000 3.291358 7.440112
0.104121 2.503421 6.612433
0.118241 1.907094 5.971656
0.132362 1.441343 5.457135
0.146482 1.068632 5.031744
0.160603 0.764595 4.671534
0.174724 0.512712 4.360413
0.188844 0.301377 4.087198
0.202965 0.122192 3.843907
0.217085 -0.031078 3.624706
0.231206 -0.163161 3.425251
0.245327 -0.277711 3.242247
0.259447 -0.377598 3.073161
0.273568 -0.465110 2.916013
0.287688 -0.542093 2.769237
0.301809 -0.610052 2.631580
0.315930 -0.670228 2.502024
0.330050 -0.723652 2.379733
0.344171 -0.771188 2.264016
0.358291 -0.813564 2.154288
0.372412 -0.851399 2.050055
0.386533 -0.885218 1.950893
0.400653 -0.915477 1.856434
0.414774 -0.942564 1.766354
0.428894 -0.966818 1.680371
0.443015 -0.988532 1.598230
0.457136 -1.007965 1.519706
0.471256 -1.025342 1.444594
0.485377 -1.040860 1.372709
0.499497 -1.054696 1.303881
0.513618 -1.067007 1.237954
0.527739 -1.077930 1.174786
0.541859 -1.087590 1.114243
0.555980 -1.096100 1.056201
0.570101 -1.103559 1.000545
0.584221 -1.110058 0.947166
0.598342 -1.115680 0.895960
0.612462 -1.120499 0.846831
0.626583 -1.124584 0.799687
0.640704 -1.127997 0.754440
0.654824 -1.130795 0.711005
0.668945 -1.133029 0.669304
0.683065 -1.134747 0.629259
0.697186 -1.135994 0.590796
0.711307 -1.136809 0.553846
0.725427 -1.137229 0.518340
0.739548 -1.137288 0.484214
0.753668 -1.137017 0.451404
0.767789 -1.136444 0.419853
0.781910 -1.135597 0.389502
0.796030 -1.134499 0.360296
0.810151 -1.133171 0.332184
0.824271 -1.131636 0.305116
0.838392 -1.129910 0.279045
0.852513 -1.128012 0.253925
0.866633 -1.125957 0.229713
0.880754 -1.123760 0.206369
0.894874 -1.121434 0.183856
0.908995 -1.118991 0.162135
0.923116 -1.116444 0.141174
0.937236 -1.113801 0.120939
0.951357 -1.111074 0.101402
0.965477 -1.108271 0.082532
0.979598 -1.105401 0.064303
0.993719 -1.102471 0.046691
1.007839 -1.099489 0.029670
1.021960 -1.096462 0.013220
1.036080 -1.093396 -0.002681
1.050201 -1.090298 -0.018053
1.064322 -1.087173 -0.032914
1.078442 -1.084026 -0.047282
1.092563 -1.080864 -0.061172
1.106683 -1.077690 -0.074601
1.120804 -1.074509 -0.087582
1.134925 -1.071326 -0.100130
1.149045 -1.068145 -0.112258
1.163166 -1.064969 -0.123978
1.177286 -1.061804 -0.135302
1.191407 -1.058651 -0.146241
1.205528 -1.055515 -0.156806
1.219648 -1.052399 -0.167008
1.233769 -1.049306 -0.176856
1.247889 -1.046239 -0.186361
1.262010 -1.043201 -0.195530
1.276131 -1.040193 -0.204373
1.290251 -1.037219 -0.212898
1.304372 -1.034280 -0.221115
1.318492 -1.031380 -0.229030
1.332613 -1.028519 -0.236653
1.346734 -1.025700 -0.243989
1.360854 -1.022925 -0.251048
1.374975 -1.020194 -0.257835
1.389095 -1.017509 -0.264359
1.403216 -1.014872 -0.270626
1.417337 -1.012283 -0.276644
1.431457 -1.009744 -0.282417
1.445578 -1.007256 -0.287954
1.459698 -1.004818 -0.293260
1.473819 -1.002433 -0.298342
1.487940 -1.000100 -0.303206
1.502060 -0.997820 -0.307858
1.516181 -0.995593 -0.312304
1.530302 -0.993419 -0.316549
1.544422 -0.991299 -0.320600
1.558543 -0.989232 -0.324461
1.572663 -0.987219 -0.328139
1.586784 -0.985259 -0.331639
1.600905 -0.983352 -0.334965
1.615025 -0.981498 -0.338124
1.629146 -0.979696 -0.341120
1.643266 -0.977946 -0.343958
1.657387 -0.976247 -0.346644
1.671508 -0.974600 -0.349182
1.685628 -0.973002 -0.351576
1.699749 -0.971454 -0.353831
1.713869 -0.969954 -0.355953
1.727990 -0.968503 -0.357944
1.742111 -0.967099 -0.359811
1.756231 -0.965741 -0.361556
1.770352 -0.964429 -0.363184
1.784472 -0.963161 -0.364699
1.798593 -0.961937 -0.366106
1.812714 -0.960755 -0.367407
1.826834 -0.959615 -0.368607
1.840955 -0.958516 -0.369710
1.855075 -0.957457 -0.370719
1.869196 -0.956436 -0.371637
1.883317 -0.955453 -0.372469
1.897437 -0.954507 -0.373217
1.911558 -0.953596 -0.373884
1.925678 -0.952720 -0.374475
1.939799 -0.951878 -0.374991
1.953920 -0.951068 -0.375437
1.968040 -0.950290 -0.375814
1.982161 -0.949543 -0.376127
1.996281 -0.948825 -0.376376
2.010402 -0.948136 -0.376566
2.024523 -0.947475 -0.376699
2.038643 -0.946841 -0.376777
2.052764 -0.946233 -0.376803
2.066884 -0.945649 -0.376779
2.081005 -0.945090 -0.376708
2.095126 -0.944554 -0.376591
2.109246 -0.944041 -0.376431
2.123367 -0.943549 -0.376229
2.137487 -0.943078 -0.375989
2.151608 -0.942627 -0.375711
2.165729 -0.942196 -0.375398
2.179849 -0.941783 -0.375051
2.193970 -0.941388 -0.374672
2.208090 -0.941009 -0.374263
2.222211 -0.940648 -0.373826
2.236332 -0.940302 -0.373361
2.250452 -0.939971 -0.372871
2.264573 -0.939655 -0.372356
2.278693 -0.939353 -0.371819
2.292814 -0.939064 -0.371260
2.306935 -0.938788 -0.370681
2.321055 -0.938525 -0.370083
2.335176 -0.938273 -0.369467
2.349296 -0.938033 -0.368835
2.363417 -0.937803 -0.368186
2.377538 -0.937584 -0.367523
2.391658 -0.937374 -0.366847
2.405779 -0.937174 -0.366157
2.419899 -0.936983 -0.365456
2.434020 -0.936801 -0.364744
2.448141 -0.936628 -0.364021
2.462261 -0.936462 -0.363290
2.476382 -0.936303 -0.362549
2.490503 -0.936153 -0.361801
2.504623 -0.936009 -0.361045
2.518744 -0.935871 -0.360283
