0.000000 -9.810666 -8.775858 -6.374024
0.444444 -10.087336 -9.344280 -8.292689
0.888889 -10.946304 -10.193930 -9.347827
1.333333 -12.466882 -11.466307 -9.318628
1.777778 -14.359605 -12.409037 -9.246933
2.222222 -16.303006 -13.311217 -9.165107
2.666667 -18.258499 -14.205483 -9.079104
3.111111 -20.218611 -15.097266 -8.990966
3.555556 -22.180963 -15.988049 -8.901587
4.000000 -24.144570 -16.878362 -8.811425
