 (1.000000000000000056e-01+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)  (1.600000000000000089e+00+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)  (1.600000000000000089e+00+0.000000000000000000e+00j)
 (-2.019998039788394983e+00+0.000000000000000000e+00j)  (-2.077285954148399671e+00+0.000000000000000000e+00j)  (-2.019998039788394983e+00+0.000000000000000000e+00j)  (-3.216483071362764790e+00+0.000000000000000000e+00j)  (-2.000000000000000000e+00+0.000000000000000000e+00j)  (-1.800000000000000044e+00+0.000000000000000000e+00j)  (-2.000000000000000000e+00+0.000000000000000000e+00j)  (-3.200000000000000178e+00+0.000000000000000000e+00j)
