0.200000 0.157482 1.839932 2.155877 3.892822
0.219095 -0.051078 1.586487 1.903369 3.595195
0.238191 -0.221821 1.369558 1.687451 3.332843
0.257286 -0.363166 1.181162 1.500136 3.098218
0.276382 -0.481239 1.015563 1.335687 2.885979
0.295477 -0.580610 0.868540 1.189880 2.692247
0.314573 -0.664754 0.736916 1.059534 2.514144
0.333668 -0.736362 0.618253 0.942209 2.349482
0.352764 -0.797549 0.510644 0.835996 2.196562
0.371859 -0.849996 0.412578 0.739379 2.054038
0.390955 -0.895058 0.322833 0.651136 1.920822
0.410050 -0.933834 0.240415 0.570268 1.796018
0.429146 -0.967225 0.164498 0.495948 1.678876
0.448241 -0.995978 0.094393 0.427482 1.568758
0.467337 -1.020713 0.029514 0.364286 1.465113
0.486432 -1.041950 -0.030636 0.305858 1.367462
0.505528 -1.060132 -0.086489 0.251765 1.275381
0.524623 -1.075632 -0.138418 0.201631 1.188493
0.543719 -1.088774 -0.186754 0.155126 1.106460
0.562814 -1.099835 -0.231786 0.111957 1.028974
0.581910 -1.109056 -0.273776 0.071862 0.955752
0.601005 -1.116648 -0.312956 0.034608 0.886538
0.620101 -1.122796 -0.349538 -0.000019 0.821089
0.639196 -1.127663 -0.383714 -0.032212 0.759183
0.658291 -1.131394 -0.415660 -0.062147 0.700608
0.677387 -1.134115 -0.445540 -0.089987 0.645168
0.696482 -1.135942 -0.473500 -0.115883 0.592676
0.715578 -1.136976 -0.499681 -0.139972 0.542956
0.734673 -1.137306 -0.524210 -0.162384 0.495842
0.753769 -1.137014 -0.547204 -0.183237 0.451175
0.772864 -1.136170 -0.568775 -0.202641 0.408808
0.791960 -1.134840 -0.589024 -0.220700 0.368600
0.811055 -1.133079 -0.608046 -0.237508 0.330420
0.830151 -1.130939 -0.625927 -0.253152 0.294143
0.849246 -1.128466 -0.642748 -0.267714 0.259653
0.868342 -1.125699 -0.658584 -0.281269 0.226843
0.887437 -1.122674 -0.673503 -0.293886 0.195612
0.906533 -1.119425 -0.687569 -0.305629 0.165867
0.925628 -1.115980 -0.700838 -0.316555 0.137521
0.944724 -1.112365 -0.713365 -0.326720 0.110495
0.963819 -1.108604 -0.725198 -0.336173 0.084714
0.982915 -1.104717 -0.736382 -0.344960 0.060112
1.002010 -1.100726 -0.746958 -0.353122 0.036626
1.021106 -1.096646 -0.756963 -0.360698 0.014199
1.040201 -1.092495 -0.766432 -0.367723 -0.007221
1.059296 -1.088288 -0.775398 -0.374232 -0.027683
1.078392 -1.084038 -0.783889 -0.380253 -0.047232
1.097487 -1.079758 -0.791933 -0.385816 -0.065907
1.116583 -1.075460 -0.799555 -0.390946 -0.083747
1.135678 -1.071156 -0.806777 -0.395668 -0.100788
1.154774 -1.066855 -0.813622 -0.400005 -0.117061
1.173869 -1.062569 -0.820110 -0.403978 -0.132597
1.192965 -1.058304 -0.826260 -0.407607 -0.147425
1.212060 -1.054071 -0.832088 -0.410910 -0.161571
1.231156 -1.049877 -0.837613 -0.413905 -0.175060
1.250251 -1.045729 -0.842848 -0.416610 -0.187917
1.269347 -1.041634 -0.847810 -0.419040 -0.200164
1.288442 -1.037598 -0.852512 -0.421209 -0.211824
1.307538 -1.033627 -0.856967 -0.423133 -0.222915
1.326633 -1.029726 -0.861187 -0.424824 -0.233460
1.345729 -1.025900 -0.865185 -0.426295 -0.243476
1.364824 -1.022152 -0.868971 -0.427560 -0.252983
