2022-02-24 22:21:05.153662 > 	Phi01	Complete!
2022-02-24 22:21:05.153745 > 	PauliZ000	Complete!
2022-02-24 22:21:05.153824 > 	PauliX000	Complete!
2022-02-24 22:21:05.153901 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.153972 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.154040 > 	PauliZ100	Complete!
2022-02-24 22:21:05.154120 > 	PauliX100	Complete!
2022-02-24 22:21:05.154206 > 	PauliZ001	Complete!
2022-02-24 22:21:05.154280 > 	PauliX001	Complete!
2022-02-24 22:21:05.154355 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.154431 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.154505 > 	PauliZ101	Complete!
2022-02-24 22:21:05.154581 > 	PauliX101	Complete!
2022-02-24 22:21:05.154657 > 	PauliZ011	Complete!
2022-02-24 22:21:05.154732 > 	PauliX011	Complete!
2022-02-24 22:21:05.154807 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.154875 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.154944 > 	PauliZ111	Complete!
2022-02-24 22:21:05.155019 > 	PauliX111	Complete!
2022-02-24 22:21:05.155347 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.214756 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.214862 > 	Phi01	Complete!
2022-02-24 22:21:05.214917 > 	PauliZ000	Complete!
2022-02-24 22:21:05.214966 > 	PauliX000	Complete!
2022-02-24 22:21:05.215012 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.215057 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.215106 > 	PauliZ100	Complete!
2022-02-24 22:21:05.215152 > 	PauliX100	Complete!
2022-02-24 22:21:05.215196 > 	PauliZ001	Complete!
2022-02-24 22:21:05.215240 > 	PauliX001	Complete!
2022-02-24 22:21:05.215285 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.215329 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.215372 > 	PauliZ101	Complete!
2022-02-24 22:21:05.215416 > 	PauliX101	Complete!
2022-02-24 22:21:05.215460 > 	PauliZ011	Complete!
2022-02-24 22:21:05.215503 > 	PauliX011	Complete!
2022-02-24 22:21:05.215547 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.215590 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.215634 > 	PauliZ111	Complete!
2022-02-24 22:21:05.215677 > 	PauliX111	Complete!
2022-02-24 22:21:05.215778 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.216018 > 	Phi01	Complete!
2022-02-24 22:21:05.216116 > 	PauliZ000	Complete!
2022-02-24 22:21:05.216197 > 	PauliX000	Complete!
2022-02-24 22:21:05.216274 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.216348 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.216420 > 	PauliZ100	Complete!
2022-02-24 22:21:05.216496 > 	PauliX100	Complete!
2022-02-24 22:21:05.216573 > 	PauliZ001	Complete!
2022-02-24 22:21:05.216649 > 	PauliX001	Complete!
2022-02-24 22:21:05.216726 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.216805 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.216881 > 	PauliZ101	Complete!
2022-02-24 22:21:05.216957 > 	PauliX101	Complete!
2022-02-24 22:21:05.217033 > 	PauliZ011	Complete!
2022-02-24 22:21:05.217127 > 	PauliX011	Complete!
2022-02-24 22:21:05.217205 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.217277 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.217351 > 	PauliZ111	Complete!
2022-02-24 22:21:05.217429 > 	PauliX111	Complete!
2022-02-24 22:21:05.217767 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.285507 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.285635 > 	Phi01	Complete!
2022-02-24 22:21:05.285717 > 	PauliZ000	Complete!
2022-02-24 22:21:05.285797 > 	PauliX000	Complete!
2022-02-24 22:21:05.285875 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.285952 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.286031 > 	PauliZ100	Complete!
2022-02-24 22:21:05.286118 > 	PauliX100	Complete!
2022-02-24 22:21:05.286215 > 	PauliZ001	Complete!
2022-02-24 22:21:05.286294 > 	PauliX001	Complete!
2022-02-24 22:21:05.286375 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.286460 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.286537 > 	PauliZ101	Complete!
2022-02-24 22:21:05.286617 > 	PauliX101	Complete!
2022-02-24 22:21:05.286696 > 	PauliZ011	Complete!
2022-02-24 22:21:05.286780 > 	PauliX011	Complete!
2022-02-24 22:21:05.286866 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.286949 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.287032 > 	PauliZ111	Complete!
2022-02-24 22:21:05.287102 > 	PauliX111	Complete!
2022-02-24 22:21:05.287251 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.287522 > 	Phi01	Complete!
2022-02-24 22:21:05.287629 > 	PauliZ000	Complete!
2022-02-24 22:21:05.287714 > 	PauliX000	Complete!
2022-02-24 22:21:05.287800 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.287898 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.287984 > 	PauliZ100	Complete!
2022-02-24 22:21:05.288073 > 	PauliX100	Complete!
2022-02-24 22:21:05.288183 > 	PauliZ001	Complete!
2022-02-24 22:21:05.288273 > 	PauliX001	Complete!
2022-02-24 22:21:05.288366 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.288444 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.288498 > 	PauliZ101	Complete!
2022-02-24 22:21:05.288546 > 	PauliX101	Complete!
2022-02-24 22:21:05.288592 > 	PauliZ011	Complete!
2022-02-24 22:21:05.288638 > 	PauliX011	Complete!
2022-02-24 22:21:05.288683 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.288728 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.288772 > 	PauliZ111	Complete!
2022-02-24 22:21:05.288816 > 	PauliX111	Complete!
2022-02-24 22:21:05.288991 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.352749 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.352856 > 	Phi01	Complete!
2022-02-24 22:21:05.352915 > 	PauliZ000	Complete!
2022-02-24 22:21:05.352965 > 	PauliX000	Complete!
2022-02-24 22:21:05.353013 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.353061 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.353112 > 	PauliZ100	Complete!
2022-02-24 22:21:05.353159 > 	PauliX100	Complete!
2022-02-24 22:21:05.353205 > 	PauliZ001	Complete!
2022-02-24 22:21:05.353251 > 	PauliX001	Complete!
2022-02-24 22:21:05.353296 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.353342 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.353387 > 	PauliZ101	Complete!
2022-02-24 22:21:05.353432 > 	PauliX101	Complete!
2022-02-24 22:21:05.353478 > 	PauliZ011	Complete!
2022-02-24 22:21:05.353522 > 	PauliX011	Complete!
2022-02-24 22:21:05.353568 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.353613 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.353658 > 	PauliZ111	Complete!
2022-02-24 22:21:05.353703 > 	PauliX111	Complete!
2022-02-24 22:21:05.353801 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.353982 > 	Phi01	Complete!
2022-02-24 22:21:05.354044 > 	PauliZ000	Complete!
2022-02-24 22:21:05.354135 > 	PauliX000	Complete!
2022-02-24 22:21:05.354212 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.354285 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.354356 > 	PauliZ100	Complete!
2022-02-24 22:21:05.354433 > 	PauliX100	Complete!
2022-02-24 22:21:05.354505 > 	PauliZ001	Complete!
2022-02-24 22:21:05.354582 > 	PauliX001	Complete!
2022-02-24 22:21:05.354656 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.354721 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.354787 > 	PauliZ101	Complete!
2022-02-24 22:21:05.354838 > 	PauliX101	Complete!
2022-02-24 22:21:05.354892 > 	PauliZ011	Complete!
2022-02-24 22:21:05.354961 > 	PauliX011	Complete!
2022-02-24 22:21:05.355030 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.355109 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.355191 > 	PauliZ111	Complete!
2022-02-24 22:21:05.355265 > 	PauliX111	Complete!
2022-02-24 22:21:05.355570 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.491107 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.491223 > 	Phi01	Complete!
2022-02-24 22:21:05.491279 > 	PauliZ000	Complete!
2022-02-24 22:21:05.491330 > 	PauliX000	Complete!
2022-02-24 22:21:05.491378 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.491424 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.491470 > 	PauliZ100	Complete!
2022-02-24 22:21:05.491519 > 	PauliX100	Complete!
2022-02-24 22:21:05.491568 > 	PauliZ001	Complete!
2022-02-24 22:21:05.491614 > 	PauliX001	Complete!
2022-02-24 22:21:05.491678 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.491748 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.491810 > 	PauliZ101	Complete!
2022-02-24 22:21:05.491897 > 	PauliX101	Complete!
2022-02-24 22:21:05.491950 > 	PauliZ011	Complete!
2022-02-24 22:21:05.492018 > 	PauliX011	Complete!
2022-02-24 22:21:05.492070 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.492167 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.492231 > 	PauliZ111	Complete!
2022-02-24 22:21:05.492293 > 	PauliX111	Complete!
2022-02-24 22:21:05.492453 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.492757 > 	Phi01	Complete!
2022-02-24 22:21:05.492846 > 	PauliZ000	Complete!
2022-02-24 22:21:05.492926 > 	PauliX000	Complete!
2022-02-24 22:21:05.493004 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.493081 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.493172 > 	PauliZ100	Complete!
2022-02-24 22:21:05.493252 > 	PauliX100	Complete!
2022-02-24 22:21:05.493332 > 	PauliZ001	Complete!
2022-02-24 22:21:05.493410 > 	PauliX001	Complete!
2022-02-24 22:21:05.493489 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.493569 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.493649 > 	PauliZ101	Complete!
2022-02-24 22:21:05.493729 > 	PauliX101	Complete!
2022-02-24 22:21:05.493803 > 	PauliZ011	Complete!
2022-02-24 22:21:05.493877 > 	PauliX011	Complete!
2022-02-24 22:21:05.493956 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.494038 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.494124 > 	PauliZ111	Complete!
2022-02-24 22:21:05.494207 > 	PauliX111	Complete!
2022-02-24 22:21:05.494533 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.566390 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.566488 > 	Phi01	Complete!
2022-02-24 22:21:05.566545 > 	PauliZ000	Complete!
2022-02-24 22:21:05.566597 > 	PauliX000	Complete!
2022-02-24 22:21:05.566647 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.566696 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.566743 > 	PauliZ100	Complete!
2022-02-24 22:21:05.566790 > 	PauliX100	Complete!
2022-02-24 22:21:05.566837 > 	PauliZ001	Complete!
2022-02-24 22:21:05.566883 > 	PauliX001	Complete!
2022-02-24 22:21:05.566928 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.566973 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.567019 > 	PauliZ101	Complete!
2022-02-24 22:21:05.567064 > 	PauliX101	Complete!
2022-02-24 22:21:05.567115 > 	PauliZ011	Complete!
2022-02-24 22:21:05.567160 > 	PauliX011	Complete!
2022-02-24 22:21:05.567206 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.567293 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.567339 > 	PauliZ111	Complete!
2022-02-24 22:21:05.567382 > 	PauliX111	Complete!
2022-02-24 22:21:05.567516 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.567713 > 	Phi01	Complete!
2022-02-24 22:21:05.567765 > 	PauliZ000	Complete!
2022-02-24 22:21:05.567811 > 	PauliX000	Complete!
2022-02-24 22:21:05.567873 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.567923 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.567976 > 	PauliZ100	Complete!
2022-02-24 22:21:05.568033 > 	PauliX100	Complete!
2022-02-24 22:21:05.568087 > 	PauliZ001	Complete!
2022-02-24 22:21:05.568149 > 	PauliX001	Complete!
2022-02-24 22:21:05.568202 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.568250 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.568301 > 	PauliZ101	Complete!
2022-02-24 22:21:05.568350 > 	PauliX101	Complete!
2022-02-24 22:21:05.568399 > 	PauliZ011	Complete!
2022-02-24 22:21:05.568445 > 	PauliX011	Complete!
2022-02-24 22:21:05.568503 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.568562 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.568618 > 	PauliZ111	Complete!
2022-02-24 22:21:05.568673 > 	PauliX111	Complete!
2022-02-24 22:21:05.568854 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.629603 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.629685 > 	Phi01	Complete!
2022-02-24 22:21:05.629736 > 	PauliZ000	Complete!
2022-02-24 22:21:05.629780 > 	PauliX000	Complete!
2022-02-24 22:21:05.629822 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.629863 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.629904 > 	PauliZ100	Complete!
2022-02-24 22:21:05.629943 > 	PauliX100	Complete!
2022-02-24 22:21:05.629983 > 	PauliZ001	Complete!
2022-02-24 22:21:05.630023 > 	PauliX001	Complete!
2022-02-24 22:21:05.630062 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.630116 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.630166 > 	PauliZ101	Complete!
2022-02-24 22:21:05.630206 > 	PauliX101	Complete!
2022-02-24 22:21:05.630245 > 	PauliZ011	Complete!
2022-02-24 22:21:05.630284 > 	PauliX011	Complete!
2022-02-24 22:21:05.630323 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.630362 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.630402 > 	PauliZ111	Complete!
2022-02-24 22:21:05.630441 > 	PauliX111	Complete!
2022-02-24 22:21:05.630520 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.630663 > 	Phi01	Complete!
2022-02-24 22:21:05.630710 > 	PauliZ000	Complete!
2022-02-24 22:21:05.630753 > 	PauliX000	Complete!
2022-02-24 22:21:05.630805 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.630867 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.630926 > 	PauliZ100	Complete!
2022-02-24 22:21:05.630972 > 	PauliX100	Complete!
2022-02-24 22:21:05.631024 > 	PauliZ001	Complete!
2022-02-24 22:21:05.631067 > 	PauliX001	Complete!
2022-02-24 22:21:05.631114 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.631170 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.631236 > 	PauliZ101	Complete!
2022-02-24 22:21:05.631294 > 	PauliX101	Complete!
2022-02-24 22:21:05.631342 > 	PauliZ011	Complete!
2022-02-24 22:21:05.631390 > 	PauliX011	Complete!
2022-02-24 22:21:05.631448 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.631495 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.631548 > 	PauliZ111	Complete!
2022-02-24 22:21:05.631601 > 	PauliX111	Complete!
2022-02-24 22:21:05.631863 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.692734 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.692831 > 	Phi01	Complete!
2022-02-24 22:21:05.692882 > 	PauliZ000	Complete!
2022-02-24 22:21:05.692927 > 	PauliX000	Complete!
2022-02-24 22:21:05.692969 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.693010 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.693051 > 	PauliZ100	Complete!
2022-02-24 22:21:05.693110 > 	PauliX100	Complete!
2022-02-24 22:21:05.693153 > 	PauliZ001	Complete!
2022-02-24 22:21:05.693196 > 	PauliX001	Complete!
2022-02-24 22:21:05.693238 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.693280 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.693322 > 	PauliZ101	Complete!
2022-02-24 22:21:05.693364 > 	PauliX101	Complete!
2022-02-24 22:21:05.693405 > 	PauliZ011	Complete!
2022-02-24 22:21:05.693447 > 	PauliX011	Complete!
2022-02-24 22:21:05.693489 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.693531 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.693573 > 	PauliZ111	Complete!
2022-02-24 22:21:05.693616 > 	PauliX111	Complete!
2022-02-24 22:21:05.693745 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.693939 > 	Phi01	Complete!
2022-02-24 22:21:05.694001 > 	PauliZ000	Complete!
2022-02-24 22:21:05.694074 > 	PauliX000	Complete!
2022-02-24 22:21:05.694141 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.694195 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.694259 > 	PauliZ100	Complete!
2022-02-24 22:21:05.694314 > 	PauliX100	Complete!
2022-02-24 22:21:05.694356 > 	PauliZ001	Complete!
2022-02-24 22:21:05.694397 > 	PauliX001	Complete!
2022-02-24 22:21:05.694438 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.694480 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.694531 > 	PauliZ101	Complete!
2022-02-24 22:21:05.694580 > 	PauliX101	Complete!
2022-02-24 22:21:05.694622 > 	PauliZ011	Complete!
2022-02-24 22:21:05.694677 > 	PauliX011	Complete!
2022-02-24 22:21:05.694743 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.694815 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.694885 > 	PauliZ111	Complete!
2022-02-24 22:21:05.694953 > 	PauliX111	Complete!
2022-02-24 22:21:05.695198 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.775641 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.775762 > 	Phi01	Complete!
2022-02-24 22:21:05.775836 > 	PauliZ000	Complete!
2022-02-24 22:21:05.775902 > 	PauliX000	Complete!
2022-02-24 22:21:05.775946 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.775987 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.776038 > 	PauliZ100	Complete!
2022-02-24 22:21:05.776079 > 	PauliX100	Complete!
2022-02-24 22:21:05.776124 > 	PauliZ001	Complete!
2022-02-24 22:21:05.776166 > 	PauliX001	Complete!
2022-02-24 22:21:05.776207 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.776249 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.776290 > 	PauliZ101	Complete!
2022-02-24 22:21:05.776331 > 	PauliX101	Complete!
2022-02-24 22:21:05.776372 > 	PauliZ011	Complete!
2022-02-24 22:21:05.776413 > 	PauliX011	Complete!
2022-02-24 22:21:05.776455 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.776495 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.776536 > 	PauliZ111	Complete!
2022-02-24 22:21:05.776577 > 	PauliX111	Complete!
2022-02-24 22:21:05.776665 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.776862 > 	Phi01	Complete!
2022-02-24 22:21:05.776915 > 	PauliZ000	Complete!
2022-02-24 22:21:05.776975 > 	PauliX000	Complete!
2022-02-24 22:21:05.777029 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.777072 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.777120 > 	PauliZ100	Complete!
2022-02-24 22:21:05.777177 > 	PauliX100	Complete!
2022-02-24 22:21:05.777239 > 	PauliZ001	Complete!
2022-02-24 22:21:05.777302 > 	PauliX001	Complete!
2022-02-24 22:21:05.777366 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.777432 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.777496 > 	PauliZ101	Complete!
2022-02-24 22:21:05.777549 > 	PauliX101	Complete!
2022-02-24 22:21:05.777600 > 	PauliZ011	Complete!
2022-02-24 22:21:05.777647 > 	PauliX011	Complete!
2022-02-24 22:21:05.777707 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.777775 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.777845 > 	PauliZ111	Complete!
2022-02-24 22:21:05.777916 > 	PauliX111	Complete!
2022-02-24 22:21:05.778219 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.839229 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.839316 > 	Phi01	Complete!
2022-02-24 22:21:05.839368 > 	PauliZ000	Complete!
2022-02-24 22:21:05.839413 > 	PauliX000	Complete!
2022-02-24 22:21:05.839456 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.839497 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.839538 > 	PauliZ100	Complete!
2022-02-24 22:21:05.839579 > 	PauliX100	Complete!
2022-02-24 22:21:05.839643 > 	PauliZ001	Complete!
2022-02-24 22:21:05.839702 > 	PauliX001	Complete!
2022-02-24 22:21:05.839749 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.839791 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.839832 > 	PauliZ101	Complete!
2022-02-24 22:21:05.839887 > 	PauliX101	Complete!
2022-02-24 22:21:05.839929 > 	PauliZ011	Complete!
2022-02-24 22:21:05.839970 > 	PauliX011	Complete!
2022-02-24 22:21:05.840011 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.840051 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.840096 > 	PauliZ111	Complete!
2022-02-24 22:21:05.840138 > 	PauliX111	Complete!
2022-02-24 22:21:05.840224 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.840377 > 	Phi01	Complete!
2022-02-24 22:21:05.840437 > 	PauliZ000	Complete!
2022-02-24 22:21:05.840520 > 	PauliX000	Complete!
2022-02-24 22:21:05.840582 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.840627 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.840683 > 	PauliZ100	Complete!
2022-02-24 22:21:05.840750 > 	PauliX100	Complete!
2022-02-24 22:21:05.840811 > 	PauliZ001	Complete!
2022-02-24 22:21:05.840861 > 	PauliX001	Complete!
2022-02-24 22:21:05.840920 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.840978 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.841030 > 	PauliZ101	Complete!
2022-02-24 22:21:05.841100 > 	PauliX101	Complete!
2022-02-24 22:21:05.841165 > 	PauliZ011	Complete!
2022-02-24 22:21:05.841211 > 	PauliX011	Complete!
2022-02-24 22:21:05.841251 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.841291 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.841338 > 	PauliZ111	Complete!
2022-02-24 22:21:05.841388 > 	PauliX111	Complete!
2022-02-24 22:21:05.841642 > 	Finished running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.987035 > 	Successfully loaded project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.987166 > 	Phi01	Complete!
2022-02-24 22:21:05.987233 > 	PauliZ000	Complete!
2022-02-24 22:21:05.987293 > 	PauliX000	Complete!
2022-02-24 22:21:05.987394 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.987491 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.987574 > 	PauliZ100	Complete!
2022-02-24 22:21:05.987635 > 	PauliX100	Complete!
2022-02-24 22:21:05.987709 > 	PauliZ001	Complete!
2022-02-24 22:21:05.987774 > 	PauliX001	Complete!
2022-02-24 22:21:05.987838 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.987927 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.987989 > 	PauliZ101	Complete!
2022-02-24 22:21:05.988043 > 	PauliX101	Complete!
2022-02-24 22:21:05.988138 > 	PauliZ011	Complete!
2022-02-24 22:21:05.988196 > 	PauliX011	Complete!
2022-02-24 22:21:05.988248 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.988301 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.988353 > 	PauliZ111	Complete!
2022-02-24 22:21:05.988405 > 	PauliX111	Complete!
2022-02-24 22:21:05.988528 > 	Started running project Z_meas2siteBx=0.1Bztrain[0.1, 1.3]
2022-02-24 22:21:05.988762 > 	Phi01	Complete!
2022-02-24 22:21:05.988844 > 	PauliZ000	Complete!
2022-02-24 22:21:05.988934 > 	PauliX000	Complete!
2022-02-24 22:21:05.989026 > 	PauliX0X100	Complete!
2022-02-24 22:21:05.989137 > 	PauliY0Y100	Complete!
2022-02-24 22:21:05.989202 > 	PauliZ100	Complete!
2022-02-24 22:21:05.989258 > 	PauliX100	Complete!
2022-02-24 22:21:05.989314 > 	PauliZ001	Complete!
2022-02-24 22:21:05.989376 > 	PauliX001	Complete!
2022-02-24 22:21:05.989432 > 	PauliX0X101	Complete!
2022-02-24 22:21:05.989487 > 	PauliY0Y101	Complete!
2022-02-24 22:21:05.989556 > 	PauliZ101	Complete!
2022-02-24 22:21:05.989618 > 	PauliX101	Complete!
2022-02-24 22:21:05.989674 > 	PauliZ011	Complete!
2022-02-24 22:21:05.989757 > 	PauliX011	Complete!
2022-02-24 22:21:05.989849 > 	PauliX0X111	Complete!
2022-02-24 22:21:05.989943 > 	PauliY0Y111	Complete!
2022-02-24 22:21:05.990039 > 	PauliZ111	Complete!
