2022-02-23 23:11:59.661667 > 	Starting compilation of PauliX001
2022-02-23 23:11:59.662031 > 	There are 56 processors available to Pool.
2022-02-23 23:11:59.662080 > 	The branching factor is 2.
2022-02-23 23:11:59.662122 > 	The beam factor is 28.
2022-02-23 23:11:59.798582 > 	Creating a pool of 56 workers
2022-02-23 23:12:00.020547 > 	New best! 0.02898304710203099 at depth 0
2022-02-23 23:12:00.021183 > 	Popped a node with score: 0.2898304710203099 at depth: 0
2022-02-23 23:12:00.478931 > 	New best! score: 0.2829364332273938 at depth: 1
2022-02-23 23:12:00.479183 > 	Layer completed after 0.4578644819557667 seconds
2022-02-23 23:12:00.480093 > 	Popped a node with score: 0.2829364332273938 at depth: 1
2022-02-23 23:12:00.480568 > 	Popped a node with score: 0.30827188584493714 at depth: 1
2022-02-23 23:12:00.642516 > 	New best! score: 0.23113153751570148 at depth: 2
2022-02-23 23:12:00.944763 > 	Layer completed after 0.4640444405376911 seconds
2022-02-23 23:12:00.946653 > 	Popped a node with score: 0.23113153751570148 at depth: 2
2022-02-23 23:12:00.946836 > 	Popped a node with score: 0.2522325402122997 at depth: 2
2022-02-23 23:12:00.947027 > 	Popped a node with score: 0.30757231698223375 at depth: 2
2022-02-23 23:12:00.947158 > 	Popped a node with score: 0.30757232731899387 at depth: 2
2022-02-23 23:12:01.132594 > 	New best! score: 0.23086804261783778 at depth: 3
2022-02-23 23:12:01.244050 > 	New best! score: 0.2283518860360485 at depth: 3
2022-02-23 23:12:01.396594 > 	New best! score: 0.1897333115943265 at depth: 3
2022-02-23 23:12:01.478161 > 	Layer completed after 0.530831303447485 seconds
2022-02-23 23:12:01.480952 > 	Popped a node with score: 0.1897333115943265 at depth: 3
2022-02-23 23:12:01.481127 > 	Popped a node with score: 0.2283518860360485 at depth: 3
2022-02-23 23:12:01.481685 > 	Popped a node with score: 0.2283518864553743 at depth: 3
2022-02-23 23:12:01.481973 > 	Popped a node with score: 0.23086804261783778 at depth: 3
2022-02-23 23:12:01.482111 > 	Popped a node with score: 0.25223253645760113 at depth: 3
2022-02-23 23:12:01.482344 > 	Popped a node with score: 0.26217810581248735 at depth: 3
2022-02-23 23:12:01.482496 > 	Popped a node with score: 0.26217810652769824 at depth: 3
